name,lat,lng,type,state,district,code
Kharaiadih,24.5083294,86.8288685,train_station,,,KHAA
Bhagalpur Junction,25.2413642,86.9727974,train_station,,,BGP
Rishikesh,30.1077745,78.2876301,train_station,,,RKSH
Mala,28.5875023,79.9359481,train_station,,,MALA
Shahgarh,28.5572511,80.0496322,train_station,,,SG
Prasadpur,28.5438523,80.0875922,train_station,,,PRSP
Puranpur,28.5143487,80.1512946,train_station,,,PP
Sehramau,28.357025,80.3003275,train_station,,,SW
Khalilabad,26.7751208,83.05424,train_station,,,KLD
Maghar,26.7501661,83.133671,train_station,,,MHH
Harinagar,27.1562642,84.3243143,train_station,,,HIR
Amolwa,27.2118399,84.4779485,train_station,,,AMO
Bhitiharwa Ashram,27.2445096,84.4839728,train_station,,,BHWR
Gaunaha,27.2898921,84.5189059,train_station,,,GAH
Chhitauni,27.1481993,83.956101,train_station,,,CTE
Vaishali,25.9686541,85.138519,train_station,,,VSHI
Lalganj Pakri,25.8549501,85.1927452,train_station,,,LLJP
Harauli Fatehpur,25.7661788,85.2175181,train_station,,,HUFP
Harauli Fatehpur,25.7661389,85.2172525,train_station,,,HUFP
Ghoswar Junction,25.7409782,85.2468679,train_station,,,GWH
Ghoswar Junction,25.7410253,85.2467733,train_station,,,GWH
Saraiya Junction,26.0227594,85.118511,train_station,,,SRAYA
Sahebganj,26.296695,84.9148509,train_station,,,SHBGJ
Deoria,26.1828905,84.9985036,train_station,,,DERIA
Paru Khas,26.0813364,85.0562462,train_station,,,PAROO
Kesariya,26.3491522,84.859702,train_station,,,KSRYA
Chhapra Gramin Junction,25.780531,84.7775097,train_station,,,CHPG
Goldinganj,25.7539924,84.8268496,train_station,,,GJH
Fazalchak,25.4364297,85.1637948,train_station,,,FZLCK
Ganpura,25.5338983,85.0451016,train_station,,,GANPR
Sarthua,25.4210453,85.2463236,train_station,,,SATUA
Gawaspur,25.429376,85.1932374,train_station,,,GWAPR
Daniyawan Junction,25.4221827,85.2872561,train_station,,,DHWN
Railway Station,12.5557082,78.577165,train_station,,,
Mal Bazaar,26.8658935,88.7373863,train_station,,,MLBZ
New Mal Junction,26.8731037,88.7235998,train_station,,,NMZ
Banarhat,26.798976,89.0257573,train_station,,,BNQ
Maranayakanahalli,12.7186094,77.7639797,train_station,,,MNKH
Belakoba,26.5913646,88.5854217,train_station,,,BLK
Baneshwar,26.3980996,89.4969088,train_station,,,BSW
Alipur Duar Court,26.5015876,89.5278796,train_station,,,APDC
Alipur Duar Junction,26.5232728,89.5336939,train_station,,,APDJ
Raja Bhat Khawa,26.6198167,89.5290712,train_station,,,RVK
Samuktala Road,26.4838847,89.6348454,train_station,,,SMTA
New Alipurduar,26.4863333,89.5416397,train_station,,,NOQ
New Alipurduar,26.4863601,89.5415042,train_station,,,NOQ
New Alipurduar,26.4863686,89.5414046,train_station,,,NOQ
New Alipurduar,26.486343,89.541349,train_station,,,NOQ
Golakganj Junction,26.1081741,89.830652,train_station,,,GKJ
New Cooch Behar Junction,26.3529707,89.4690675,train_station,,,NCB
Chapaguri,26.3491257,89.3376607,train_station,,,CAPG
Matabhanga,26.3643908,89.1994116,train_station,,,MHBA
Mayanaguri Road,26.5268547,88.7999421,train_station,,,MYGD
Bhotpatti,26.4708756,88.8513279,train_station,,,BPV
Changrabandha,26.4127733,88.9199308,train_station,,,CBD
New Changrabandha,26.4373009,88.9029121,train_station,,,NCBD
Dashapalla,20.3450595,84.8542625,train_station,,,
Sonepur,20.8386889,83.8729763,train_station,,,SNPU
Kamakhyaguri,26.4768611,89.7299069,train_station,,,KAMG
Fakiragram Junction,26.3644473,90.1858583,train_station,,,FKM
Kokrajhar,26.4046355,90.2725956,train_station,,,KOJ
Salakati,26.4426999,90.3538048,train_station,,,SLKX
Bongaigaon,26.4785333,90.5602987,train_station,,,BNGN
Nagasandra,13.0479536,77.5001422,train_station,,,
Yeshwantpur,13.0232678,77.5498751,train_station,,,
Kadugodi Tree Park,12.9856503,77.7470121,train_station,,,
Bandra Colony,19.0699627,72.8493601,train_station,,,VIDN
Santacruz,19.0792887,72.8471185,train_station,,,
CSMI Airport Domestic T1,19.093899,72.8535765,train_station,,,
Sahar Road,19.102196,72.8652361,train_station,,,
Tingrai,27.4580349,95.5601249,train_station,,,TII
Digboi,27.3821246,95.6175003,train_station,,,DBY
Bargolai,27.285878,95.7075912,train_station,,,BGLI
Rani Kamlapati,23.2208832,77.4393691,train_station,,,RKMP
Bhopal Junction,23.2664845,77.4130845,train_station,,,BPL
Dibrugarh Town,27.4778622,94.9007841,train_station,,,DBRT
Niz Chatia,26.7480438,93.0476504,train_station,,,NCA
Mariani Junction,26.652632,94.3081909,train_station,,,MXN
Meleng,26.6793365,94.3569854,train_station,,,MEG
Sapekhati,27.1106702,95.1620903,train_station,,,SPK
Bhojo,27.0635781,95.0323418,train_station,,,BOJ
Safrai,27.0281263,94.9408681,train_station,,,SFR
Rajkot Junction,22.3124309,70.80255,train_station,,,RJT
Duliajan,27.3673631,95.30665,train_station,,,DJG
Bhudevi Nagar,17.4929657,78.5021679,train_station,,,
Ammuguda,17.4888436,78.5236929,train_station,,,
Neredmet,17.4781112,78.5366716,train_station,,,
Ferozguda,17.4648917,78.4603057,train_station,,,
Suchitra Centre,17.4892259,78.4729062,train_station,,,SACH
Daklongia,26.685548,94.2826536,train_station,,,DLGS
Naid Gaam Railway Station,34.0691527,74.6615301,train_station,,,
Namrup,27.1967993,95.3141575,train_station,,,NAM
Machilipatnam,16.1748251,81.1433232,train_station,,Krishna,MTM
Kharahat,27.0704615,94.7496423,train_station,,,KRHT
Khowang,27.282388,94.9025738,train_station,,,KOWN
Tangni,27.4523264,94.7145979,train_station,,,TNGN
Khumtai,26.6244997,93.8501863,train_station,,,KUTI
Badulipar,26.64702,93.8748077,train_station,,,BLPR
Rangaliting,26.6570212,93.918533,train_station,,,RNGG
Parasnath,23.9873085,86.0379701,train_station,,,PNME
Nazira,26.9032579,94.7224246,train_station,,,NZR
Krishna Park Extension,28.6477823,77.0844169,train_station,,,KPEN
Oating,26.4277177,93.9859276,train_station,,,OTN
Bhilgaon,26.3417538,93.9220212,train_station,,,BHGN
Hojai,26.0019487,92.8521239,train_station,,,HJI
Hojai,26.0018174,92.8519455,train_station,,,1
Hojai,26.0019592,92.8516602,train_station,,,HJI
Relwai Stesan,23.9731844,78.4802053,train_station,,Sagar,
Relwai Stesan Sumreri,24.0079556,78.398971,train_station,,Sagar,SMRR
Khurai Relway Stesan,24.0521464,78.3310591,train_station,,Sagar,
Phulwari Sharif,25.5866072,85.0802796,train_station,,,PWS
Railway Junction Station  (East Entrance),24.174915,78.1875815,train_station,,Sagar,
Masjid,18.9522949,72.8381771,train_station,,,MSD
Mumbai CSMT,18.9404925,72.8357856,train_station,,,CSMT
Saugor Railway Station,23.8479244,78.7432224,train_station,,Sagar,
Saugor Railway Station P...... 2,23.8472026,78.7443335,train_station,,Sagar,SGO
Jamalpur Junction,25.3153535,86.4933483,train_station,,,JMP
Dharhara,25.2580758,86.4116493,train_station,,,DRH
Badarpur Junction,24.865057,92.556227,train_station,,,BPB
Badarpur Ghat,24.8741217,92.5823262,train_station,,,BPG
Dijaobra,25.5580278,93.0934048,train_station,,,DJB
Sewapuri,25.3508182,82.7692534,train_station,,,SWPR
Kapsethi,25.3576215,82.7181844,train_station,,,KEH
Parsipur,25.370603,82.6374188,train_station,,,PRF
Mondh,25.4269164,82.4868518,train_station,,,MOF
Suriawan,25.4609491,82.4247922,train_station,,,SAW
Sarai Kansrai,25.516,82.3461509,train_station,,,SQN
Kharghar,19.0258415,73.0593001,train_station,,,KHAG
Seawoods,19.0218192,73.0191588,train_station,,,SWDV
Jogeshwari (Harbour Line),19.1411537,72.8494209,train_station,,,JOS
Jogeshwari (Western Line),19.1361144,72.848936,train_station,,,JOS
Bangur Nagar,19.1624723,72.8348708,train_station,,,
Bankura Jn.,23.224151,87.0755455,train_station,,,BQA
Juna Koba,23.1419718,72.6386122,train_station,,,
Koba Circle,23.1322508,72.631042,train_station,,,
Narmada Canal,23.1251457,72.6220979,train_station,,,
Tapovan Circle,23.1201271,72.6157987,train_station,,,
Vishwakarma College,23.1141999,72.6083864,train_station,,,
Koteshwar Road,23.1031114,72.6021329,train_station,,,
Raysan,23.1663954,72.6483252,train_station,,,
Randesan,23.1790845,72.6472905,train_station,,,
Dholakuva Circle,23.1859445,72.6433202,train_station,,,
Infocity,23.1922574,72.6397126,train_station,,,
Sector-1,23.2049077,72.6431519,train_station,,,
GNLU,23.1544724,72.6474689,train_station,,,
GIFT City,23.1533555,72.6855536,train_station,,,
AEC,23.0751088,72.593291,train_station,,,
Sabarmati,23.0856303,72.592206,train_station,,,
Motera Stadium,23.0967726,72.596692,train_station,,,
Wetalwadi,18.9033252,75.1972693,train_station,,,WTWI
Amalner Bhandyache,18.9325476,75.3306717,train_station,,,AMNE
Hathi gate station,21.9359285,75.1391726,train_station,,Barwani,
Bhasha Shahid,24.830302,92.7875689,train_station,,,SCL
New Silchar,24.8479977,92.7718538,train_station,,,NSCL
Arunachal Junction,24.8557762,92.7429584,train_station,,,ARCL
कसबा पेठ,18.5214436,73.8595779,train_station,,,
Chargola,24.8471926,92.4243412,train_station,,,CGX
Bamhrauli,25.444983,81.7386182,train_station,,,BMU
Jadcherla,16.7529562,78.1420325,train_station,,,JCL
Sanjeevaiah Park,17.4356998,78.4764022,train_station,,,SJVP
Tiruchanur,13.6334497,79.4816844,train_station,,,TCNR
Teen Hath Naka Station,19.1870891,72.9615683,train_station,,,
Samalpatti,12.3112761,78.4828432,train_station,,,
Rupasibari,24.8549889,92.5292896,train_station,,,RPB
Nischintapur,23.7990985,91.240755,train_station,,,NCTPA
Maishashan,24.8223116,92.2883644,train_station,,,MSSN
Maishashan,24.8222839,92.2884018,train_station,,,MSSN
Sabroom,23.013792,91.7011609,train_station,,,SBRM
Pawakhali,26.3362973,87.9497704,train_station,,,PWKHI
Nilambazar,24.7459471,92.3556393,train_station,,,NLBR
Ratabari,24.5700112,92.4098977,train_station,,,BZGT
Kanaibazar,24.6405457,92.3239504,train_station,,,KNBR
Thaltej,23.049748,72.5160152,train_station,,,
Thaltej Gam,23.0502062,72.5070123,train_station,,,
Babupur,27.3368953,81.0792196,train_station,,,
Chilikidara,21.2480893,85.8088458,train_station,,,CLDR
Nakarikallu,16.3546325,79.9195569,train_station,,,
Jamira,24.3184824,92.5279312,train_station,,,JMRA
Patharkandi,24.6106514,92.3221278,train_station,,,PTKD
Churaibari,24.4337328,92.2414357,train_station,,,CBZ
Dharmanagar,24.369978,92.1699319,train_station,,,DMR
Tilbhum,24.4887616,92.2719126,train_station,,,TBX
Tilbhum,24.4887927,92.2718768,train_station,,,TBX
Kalkalighat,24.5806377,92.2954645,train_station,,,KKGT
Elamkulam Station,9.9669452,76.3086175,train_station,,,
New Ashok Nagar,28.5913212,77.3025205,train_station,,,A01
Sir M Visvesvaraya Terminal,12.999655,77.6411538,train_station,,,SMVB
Palasdhari Station,18.8531771,73.3508084,train_station,,,
Shah Ali Banda Metro Station,17.3539755,78.4728875,train_station,,,
Nigatapur,25.251486,82.7605592,train_station,,,
miyapur metro,17.4963825,78.3727487,train_station,,,
Kukatpally Metro,17.4852053,78.4115793,train_station,,,
karavadi Railway Station,15.5526901,80.1134769,train_station,,,
Balanagar Metro,17.4768693,78.4219076,train_station,,,
Train Station,26.8150426,75.7733027,train_station,,,
Train Station,25.3173424,85.2773752,train_station,,,
CHHAPRA KACHERI,25.7857067,84.745935,train_station,,Saran,CI
Mangakore Outer Cabin,12.8520142,74.8583471,train_station,,,
Mayapur,22.8690222,87.8671933,train_station,,,MYAP
PDPU,23.1548645,72.6612117,train_station,,,
Train station,17.5884639,80.0299135,train_station,,,
Khari,33.3871116,75.1408166,train_station,,,
Dugga,33.1776707,74.9387768,train_station,,,
Lodhipur Bishanpur,28.8719109,78.7101537,train_station,,,LDP
Phiding,25.2052554,93.1447144,train_station,,,PDJ
Surat,21.1787232,72.9321934,train_station,,,
Bapatla Railway Station,15.9084366,80.4685376,train_station,,,
Dadar,19.0236238,72.8392214,train_station,,,
Shitala Devi Mandir,19.0384641,72.8419646,train_station,,,
Dharavi,19.0462612,72.849741,train_station,,,
Acharya Atre Chowk,18.9978202,72.8177201,train_station,,,
Worli,19.0086057,72.8192741,train_station,,,WOR
Siddhivinayak Temple,19.0158935,72.8309199,train_station,,,
Sachivalaya,23.2150688,72.6587511,train_station,,,
Sector-10A,23.2114841,72.6501927,train_station,,,
Gandhi Nagar,22.7390002,75.7974981,train_station,,,
Super Corridor 6,22.7453322,75.8009181,train_station,,,
Super Corridor 5,22.7540767,75.8042463,train_station,,,
Super Corridor 4,22.7631039,75.8111477,train_station,,,
Veerangana Jhalkari Bai,22.771801,75.8189403,train_station,,,
Kalyanpur,26.5037242,80.2525656,train_station,,,
Moti Jheel,26.4791286,80.3178935,train_station,,,
Kanpur Central,26.4538778,80.3517886,train_station,,,
Sathajagat,25.6409571,85.8610593,train_station,,,STJT
Railway station,16.5078383,80.7305433,train_station,,,
Erode Diesel Loco Shed Track: Double Electric-Line,11.323833,77.7181719,train_station,,,
Beleghata,22.5507084,88.4039852,train_station,,,
Barun Sengupta,22.5438072,88.3992762,train_station,,,
Ritwik Ghatak,22.5329995,88.3964191,train_station,,,
VIP Bazar,22.5246847,88.3962331,train_station,,,
Jai Hind,22.6473058,88.4373029,train_station,,,
Jessore Road,22.6392646,88.4297701,train_station,,,KJRO
Dum Dum Cantonment,22.6375936,88.4121618,train_station,,,
ડ્રીમ સિટી,21.1111703,72.7979449,train_station,,,
Jagannath Shankar Sheth Metro,18.9699923,72.8211795,train_station,,,MCLM
Mahalaxmi,18.979467,72.8254006,train_station,,,
Science Museum,18.9908949,72.8213521,train_station,,,
Cuffe Parade,18.9135692,72.8207152,train_station,,,CUP
Vidhan Bhavan,18.9247813,72.8254934,train_station,,,
Churchgate,18.9314946,72.8269394,train_station,,,
Hutatma Chowk,18.9341849,72.8325037,train_station,,,
Chhatrapati Shivaji Maharaj Terminus,18.9408329,72.831861,train_station,,,
Kalbadevi,18.946329,72.827193,train_station,,,
Girgaon,18.9521015,72.8222065,train_station,,,
Grant Road,18.9632181,72.8180437,train_station,,,
Patliputra Bus Terminal,25.5763224,85.1897525,train_station,,,
Malahi Pakri,25.5935082,85.1571167,train_station,,,
Mandale,19.0495787,72.9386763,train_station,,,
Shivaji Chowk,19.0479345,72.9069699,train_station,,,
BSNL,19.0448287,72.9175244,train_station,,,
Mankhurd,19.049192,72.9311514,train_station,,,
Antop Hill,19.0301805,72.8669504,train_station,,,
Cyber City,28.4980703,77.0892567,train_station,,,
Krishnarajapuram,13.0005461,77.6754561,train_station,,,KJM
Gaura railway station,25.7273591,82.1173416,train_station,,Pratapgarh,GRX
Jalalpur Dhai,26.0082756,81.1557559,train_station,,Rae Bareli,JPD
Harishanker Rd,20.6270918,82.7653509,train_station,,Balangir,HSK
Kamtaul Station,26.3277085,85.8157358,train_station,,Darbhanga,KML
Kantadih railway station,23.2186843,86.2968865,train_station,,Purulia,KTD
Khundaur Station,26.0489223,82.0203983,train_station,,Amethi,KDF
Komakhan railway station,20.9809357,82.4567674,train_station,,Mahasamund,KMK
Kurebhar railway station,26.4100941,82.1120538,train_station,,Sultanpur,KBE
Lachhmanpur Station,26.052485,81.2569248,train_station,,Rae bareli,LMN
Malipur railway station,26.2811084,82.6307907,train_station,,Ambedkar nagar,MLPR
Mathurapur railway station,24.36265,86.6348554,train_station,,Deoghar,MUW
Mau Aimma Station,25.6980621,81.9133477,train_station,,Prayagraj,MEM
Narpatganj railway station,26.3439888,87.1097565,train_station,,,NPV
Siddapur,15.5223623,76.6396374,train_station,,Koppala,SIDG
Piparpur Station,26.1520243,82.0416944,train_station,,,PPU
Turekala Road,20.5688917,82.8098601,train_station,,Balangir,TRKR
Gangavathi Railway station,15.442212,76.5501082,train_station,,,GGVT
Kempegowda International Airport Halt,13.2106578,77.6761595,train_station,,,KIAD
Pindra Road Railway Station,25.4946608,82.8529058,train_station,,,PDRD
Nagpur Junction railway station,21.1523731,79.0882365,train_station,,,NGP
Daund Junction Chord Line,18.4667083,74.5526912,train_station,,,DDCC
Ghunwara Railway Station,24.1344686,80.6303889,train_station,,,GNWA
Barakalan,25.4912911,83.8493932,train_station,,,BQW
Shisho,26.2047074,85.8657387,train_station,,,SHEO
Nathganj,24.5468463,85.3820727,train_station,,,NGY
Narayanpur Anant,26.089031,85.4089499,train_station,,,NRPA
Alambagh West Cabin,26.8286092,80.9072094,train_station,,,LNWT
Turekala Road,20.5626068,82.8141849,train_station,,,TRKR
Salim Pur Bihar,25.4689624,85.4677478,train_station,,,SMBH
Kayasthagram,24.7191348,92.3476402,train_station,,,KTGM
Daniyawan Bazar Halt,25.4348722,85.2912287,train_station,,,DNWH
Sitabinji,21.5001758,85.7895581,train_station,,,STBJ
Maa Ahorwa Bhawani Dham railway station,26.5322632,81.5014438,train_station,,,MABM
Sriramanagar,15.4923863,76.6166292,train_station,,,SRNM
Jawaharnagar,23.9198349,91.9017652,train_station,,,JWNR
Saintala,20.4340048,83.3347371,train_station,,,SFC
Diyawan,25.3811835,85.2834618,train_station,,,DYW
Baskatwa B. H. Railway Station,24.5469616,85.3671468,train_station,,,BSCP
Tangiriapal,21.1678291,85.9240409,train_station,,,TGRL
Pratapganj Railway Station,26.3127933,86.9564034,train_station,,,PPV
Therubali,19.3356051,83.4213191,train_station,,,THV
Moabund,26.6688953,94.0721921,train_station,,,MOBD
Lachhmanpur,26.0505885,81.2575296,train_station,,,LMN
Urma Railway Station,23.1528378,86.2489944,train_station,,,URMA
Gadadharpur,24.0135399,87.6917235,train_station,,,GHLE
Makhdumpur Gaya,25.0775422,84.9787473,train_station,,,MDE
Lalgopalganj Railway Station,25.6422418,81.6299243,train_station,,,LGO
Kanth,29.0593636,78.6215033,train_station,,,KNT
Gaura,25.7356575,82.1082672,train_station,,,GRX
Metyal Sahar,23.4821803,86.7484702,train_station,,,MYX
Tamna railway station,23.2689469,86.3523726,train_station,,,TAO
Sujnipara Junction,24.5705795,88.0369967,train_station,,,SPLE
Noadar Dhal,23.4460353,87.7431177,train_station,,,NRX
Jhartarbha railway station,20.749642,83.7096371,train_station,,,JRTB
Narpatganj,26.340091,87.1116914,train_station,,,NPV
Manikui,22.9199518,86.0670808,train_station,,,MIK
Lalgarh Bihar Halt Railway Station,24.1607467,83.9735206,train_station,,Palamu,LBT
Banpas,23.4031247,87.7475647,train_station,,,BPS
Saneh Road,29.6900226,78.4501506,train_station,,,SNX
Viswanath Charali,26.7696912,93.1654234,train_station,,,VNE
Tinsukia Junction,27.4868393,95.3577202,train_station,,,TSK
Shree Siddharoodha Swamiji Hubballi Junction Railway Station,15.3500577,75.1494758,train_station,,,UBL
Khajurhat Railway Station,26.5272905,82.1268626,train_station,,,KJA
Pariawan Kalakankar Road,25.8252889,81.3685951,train_station,,,PQN
Madankata Railway Station,24.1649163,86.7038557,train_station,,Deoghar,MNC
Gooty Fort Railway Station,15.1392453,77.6472597,train_station,,,GYF
Sindhanur,15.7566439,76.7684159,train_station,,,SNNR
Bhedia railway station,23.5899856,87.7113917,train_station,,,BDH
Siddharth Nagar,27.27547,83.0880597,train_station,,,SDDN
Kansrao Railway Station,30.0788058,78.1418074,train_station,,Dehradun,QSR
Sankarpur,24.4417845,86.6376455,train_station,,,
Kumrabad Rohini,24.4750227,86.6435023,train_station,,,KBQ
Hatpuraini Railway station,25.1433724,86.9857751,train_station,,,HPLE
Runni Saidpur Railway Station,26.4114608,85.5199202,train_station,,Sitamarhi,RUSD
Rampur Halt Railway Station,25.171379,86.140835,train_station,,Lakhisarai,RMPR
Rajla Halt,24.7556576,86.4227203,train_station,,Jamui,RJLA
Narganjo Halt,24.7438895,86.4579041,train_station,,Jamui,NRGO
Mekra Mamarkhabad Halt,25.4722334,85.8279554,train_station,,,MMKB
Kanhaipur Halt,25.4545345,85.8411518,train_station,,Patna,KNHP
Joramow Railway Station,24.2036783,86.7054373,train_station,,Deoghar,JRW
Mananpur Railway Station,25.1055852,86.1557386,train_station,,,MNP
Bahuara Halt,25.8991135,84.7855303,train_station,,,BURA
Kafurpur,28.8656854,78.3607618,train_station,,,KFPR
Akshardham,23.2236772,72.6641817,train_station,,,
Juna Sachivalaya,23.228926,72.6594151,train_station,,,
Sector-16,23.2338826,72.6501659,train_station,,,
