name,lat,lng,type,state,district,phone
M/s. East Point Hospital Blood Bank Virgonagar,13.0537687,77.7173308,blood_bank,Karnataka,BENGALURU URBAN,8025136246
MVJ Medical College and Research Hospital Blood Bank,13.0772732,77.8114977,blood_bank,Karnataka,BENGALURU RURAL,8027931473
Indian Red Cross Society Blood Bank Chikkaballapur,13.438074,77.7291955,blood_bank,Karnataka,Chikkaballapur,8156272118
Vijayanagar Hospital Blood Bank,12.9718121,77.5372486,blood_bank,Karnataka,BENGALURU URBAN,8023358800
S. K. Voluntary Blood Bank,12.974452,77.5494339,blood_bank,Karnataka,BENGALURU URBAN,8023103524
Akshay Voluntary Blood Bank,12.9898745,77.5528128,blood_bank,Karnataka,BENGALURU URBAN,8023147303
"E. S. I. Hospital Blood Bank, Rajajinagar",12.9907376,77.5533566,blood_bank,Karnataka,BENGALURU URBAN,8023013808
Navarang Blood Bank,12.998505,77.5527035,blood_bank,Karnataka,BENGALURU URBAN,8023521233
Manipal Hospital Blood Bank,13.014269,77.5560924,blood_bank,Karnataka,BENGALURU URBAN,8039898968
Kempegowda Medical Service Trust - Millennium Blood Bank,13.0195217,77.5578895,blood_bank,Karnataka,BENGALURU URBAN,8023571001
M. S. Ramaiah Medical Teaching Hospital Blood Bank,13.0295016,77.5684762,blood_bank,Karnataka,BENGALURU URBAN,8022183100
M/s. Aster CMI Hospital Blood Bank,13.0544219,77.5911999,blood_bank,Karnataka,BENGALURU URBAN,8043420213
Bangalore Baptist Hospital Blood Bank,13.0357887,77.589498,blood_bank,Karnataka,BENGALURU URBAN,8022024700
Grace Blood Bank and Laboratory,13.0228765,77.5848772,blood_bank,Karnataka,BENGALURU URBAN,8023431233
Dr. B. R. Ambedkar Medical College Hospital Blood Bank,13.0250774,77.6140174,blood_bank,Karnataka,BENGALURU URBAN,8025463442
Mediscope Blood Bank,13.0112036,77.6161659,blood_bank,Karnataka,BENGALURU URBAN,8025466554
Bangalore Institute of Oncology Blood Bank,12.9643654,77.5897381,blood_bank,Karnataka,BENGALURU URBAN,8040206121
Indian Red Cross Society - Karnataka Red Cross Blood Bank,12.9843552,77.5787035,blood_bank,Karnataka,BENGALURU URBAN,8022268435
K. C. General Hospital Blood Bank,12.9960444,77.5693788,blood_bank,Karnataka,BENGALURU URBAN,8023343791
Bengaluru Rotary TTK Medical Service Trust Blood Bank,12.971833,77.6566954,blood_bank,Karnataka,BENGALURU URBAN,08025293486; 9900153000; 9900163000
Bangalore Lions Service Trust - Lions Blood Bank,12.9916942,77.5952446,blood_bank,Karnataka,BENGALURU URBAN,8022266807
Fortis Hospital Private Limited Blood Bank,12.9884377,77.5944668,blood_bank,Karnataka,BENGALURU URBAN,08041994515; 08022261037
Bowring and Lady Curzon Hospitals Blood Bank,12.9823231,77.6038881,blood_bank,Karnataka,BENGALURU URBAN,8025591362
Government Haji Sir Ismail Sait Gosha Hospital Blood Bank,12.9838508,77.5993699,blood_bank,Karnataka,BENGALURU URBAN,8022866529
District Hospital Blood Bank - Madikeri,12.4189797,75.7423975,blood_bank,Karnataka,KODAGU,8272223445
Vadakara Co-Operative Hospital's Blood Bank,11.5896874,75.5953145,blood_bank,Kerala,Kozhikode,+91-496 2520600
Josgiri Hospital's Blood Bank,11.7591333,75.4788154,blood_bank,Kerala,Kannur,+91-4902341130
Kannur Medical College and Hospital's Blood Bank,11.8764171,75.4989213,blood_bank,Kerala,Kannur,+91-4972855001
Kannur District Hospital's Blood Bank,11.8608779,75.3700009,blood_bank,Kerala,Kannur,+91-4972733500
Pariyaram Medical College Hospital's Blood Bank,12.0717822,75.2931945,blood_bank,Kerala,Kannur,+91-4972808080; +91-4972808111
Payyannur Co-Operative Hospital's Blood Bank,12.1061097,75.2097751,blood_bank,Kerala,Kannur,+91-4985207372; +91-4985207373; +91-4985204051
Government Hospital's Blood Bank,10.9742793,76.2319033,blood_bank,Kerala,Malappuram,+91-4933226505
Government Lawley Hospital Blood Bank,11.3480158,76.7935297,blood_bank,Tamil Nadu,THE NILGIRIS,4232231050
"Military Hospital Blood Bank, Wellington",11.3672532,76.7826466,blood_bank,Tamil Nadu,THE NILGIRIS,4232200154
Gudalur Adivasi Hospital Blood Bank (Previously named as Ashwini hospital & under Ashwini trust),11.5021207,76.4989427,blood_bank,Tamil Nadu,THE NILGIRIS,4262261645
D. M. Wayanad Institute of Medical Sciences Blood Bank,11.5606728,76.1613813,blood_bank,Kerala,Wayanad,+91-4936287000
Santhi Hospital's Blood Bank,11.3625475,75.9648867,blood_bank,Kerala,Kozhikode,+91-4952282550
St. Joseph Hospital's Blood Bank,11.3314898,75.9859863,blood_bank,Kerala,Kozhikode,+91-4952298536; 04952297492; 04952295024
K M C T Hospital Blood Bank,11.3256894,75.970408,blood_bank,Kerala,KOZHIKODE,+91-4952293500; +91-4952720466
Medical College Hospital Blood Bank - Kozhikode,11.2716593,75.8377728,blood_bank,Kerala,KOZHIKODE,+91-4952351134
Government General Hospital's Blood Bank,11.256852,75.7710153,blood_bank,Kerala,Kozhikode,+91-4952365367; +91-4952365917
Baby Memorial Hospital's Blood Bank,11.2601008,75.7925642,blood_bank,Kerala,Kozhikode,+91-4952777777
MIMS Hospital's Blood Bank,11.2462991,75.7985039,blood_bank,Kerala,Kozhikode,+91-4832807000
P.V.S. Hospital's Blood Bank,11.2426806,75.7829873,blood_bank,Kerala,Kozhikode,+91-4952705045
Government Woman and Child Hospital's Blood Bank,11.2507983,75.7831017,blood_bank,Kerala,Kozhikode,+91-4952721998
National Hospital's Blood Bank,11.2595721,75.7812425,blood_bank,Kerala,Kozhikode,+91-4952723061
Kozhikode District Co-operative Hospital's Blood Bank,11.2769623,75.7846758,blood_bank,Kerala,Kozhikode,+91-4952766820
MMC Hospital's Blood Bank,11.4338951,75.7752478,blood_bank,Kerala,Kozhikode,+91-4962701666
Sri Kumaran Hospital Blood Bank,11.1307158,77.3411,blood_bank,Tamil Nadu,TIRUPPUR,4214330000
Government Thoothukudi Medical College Hospital Blood Bank,8.7981605,78.1362402,blood_bank,Tamil Nadu,Thoothukudi (TUTICORIN),4622321052
Tuticorin Blood Bank,8.807981,78.1467216,blood_bank,Tamil Nadu,Thoothukudi (TUTICORIN),4614200666
Alphonsa Hospital's Blood Bank,9.6650906,77.1586548,blood_bank,Kerala,Idukki,+91-4868263873
SR Medical College and Research Centre's Blood Bank,8.7031213,76.756424,blood_bank,Kerala,Thiruvananthapuram,+91-4702611176
St. Joseph's Hospital's Blood Bank,9.0926675,76.8593256,blood_bank,Kerala,Kollam,+91-4752352333
Mar Gregorious Memorial Muthoot Medical Centre Blood Bank,9.3380566,76.7095228,blood_bank,Kerala,Pathanamthitta,+91 468 2314000
Modern Hospital's Blood Bank,10.2346491,76.1897442,blood_bank,Kerala,Thrissur,+91 480 3953397
"Government Hospital Blood Bank, Sankarankovil",9.167378,77.5361308,blood_bank,Tamil Nadu,TIRUNELVELI,4636222399
Morigaon Civil Hospital Blood Bank,26.2511194,92.356043,blood_bank,Assam,Morigaon,
Maharani Hospital Blood Bank,19.0849173,82.023966,blood_bank,Chhattisgarh,BASTAR,7782225958
"Odisha Red Cross Blood Bank, Malkangiri",18.3377075,81.8759148,blood_bank,Odisha,MALKANGIRI,6861231200
"Government Hospital Blood Bank, Hosur",12.7292055,77.8253514,blood_bank,Tamil Nadu,KRISHNAGIRI,4344222635
Arogya Blood Bank (A Unit of Arogya Seva Hospitals Private Limited),12.7281917,77.8243294,blood_bank,Tamil Nadu,KRISHNAGIRI,4344225555
"Government Head Quarters Hospital Blood Bank, Metturdam",11.7958231,77.7991211,blood_bank,Tamil Nadu,SALEM,4298245400
"Government Hospital Blood Bank, Attur",11.5971363,78.6013412,blood_bank,Tamil Nadu,SALEM,4282243771
Government Head Quarters Hospital Blood Bank - Kallakurichi,11.7374436,78.9585833,blood_bank,Tamil Nadu,VILLUPURAM,4151222527
Dhanalakshmi Srinivasan Medical College and Hospital Blood Bank,11.1974231,78.8741299,blood_bank,Tamil Nadu,PERAMBALUR,4328327999
Chennai Medical College Hospital and Research Centre's Blood Bank,10.9543245,78.7548494,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,4314298925
Church of South India Mission General Hospital Blood Bank,10.8231554,78.6746353,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,04312761927; 04312762879; 04312760672
Southern Railway Hospital Blood Bank,10.7856484,78.725156,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,4312490708
"Government Head Quarters Hospital Blood Bank, Poudukkottai",10.378673,78.81845,blood_bank,Tamil Nadu,PUDUKKOTTAI,4332228111
"Government Head Quarters Hospital Blood Bank, sivagangai",10.0637695,78.7775022,blood_bank,Tamil Nadu,SIVAGANGA,4565221782
"Government Hospital Blood Bank, Aranthangi",10.1800118,79.0001991,blood_bank,Tamil Nadu,PUDUKKOTTAI,4371270544
"Government Hospital Blood Bank, pattukottai",10.4211075,79.3178692,blood_bank,Tamil Nadu,THANJAVUR,4373252080
Meenakshi Hospital Blood Bank,10.7451063,79.1119856,blood_bank,Tamil Nadu,THANJAVUR,4362226474
Thanjavur Medical College Hospital Blood Bank,10.7584479,79.1040221,blood_bank,Tamil Nadu,THANJAVUR,04362246452; 04362240951; 04362240124
Sri Kaali Blood Bank,10.7849976,79.120798,blood_bank,Tamil Nadu,THANJAVUR,4352426037
Government Raja Mirasudar Hospital Blood Bank,10.7854482,79.1363507,blood_bank,Tamil Nadu,THANJAVUR,4362276880
The New Century Medical & Education Foundation Trust Blood Bank & Aphaeresis Centre,18.564619,73.8010126,blood_bank,Maharashtra,PUNE,2046608585
NMDC Project Hospital Blood Bank,18.6344385,81.2529253,blood_bank,Chhattisgarh,DANTEWADA,7857255229
NMDC Apollo Hospital Blood Bank,18.7037508,81.2485014,blood_bank,Chhattisgarh,DANTEWADA,7857230050
Sewa Blood Bank,21.8925683,83.4015727,blood_bank,Chhattisgarh,RAIGARH,7762225400
O.P. Jindal Hospital & Research Centre Blood Bank,21.9274697,83.3590683,blood_bank,Chhattisgarh,RAIGARH,07762227034(EXT:43659)
"Bilash Blood Bank,KORBA",22.3587151,82.7201847,blood_bank,Chhattisgarh,KORBA,7759644655
"Indira Gandhi District Hospital Blood bank, Kobra",22.3645282,82.743713,blood_bank,Chhattisgarh,KORBA,
Surguja District Hospital Blood Bank,23.1095546,83.1946932,blood_bank,Chhattisgarh,SURGUJA,
Tej Blood Bank,23.117383,83.1913383,blood_bank,Chhattisgarh,SURGUJA,7774222666
"Holy Cross Hospital Blood Bank, Ambikapur",23.1342604,83.1935261,blood_bank,Chhattisgarh,SURGUJA,7774223733
"Distrcit Hospital Baikunthpur Blood bank, Korea",23.2601126,82.5646492,blood_bank,Chhattisgarh,KOREA,
Kawardha District Hospital Blood Bank,22.0087367,81.217771,blood_bank,Chhattisgarh,KABIRDHAM (Kawardha),07741235553; 07741233413
Christian Hospital Blood Bank - Mungeli,22.0706583,81.6875539,blood_bank,Chhattisgarh,MUNGELI,775564003
Apollo Hospital Blood Bank - Bilaspur,22.0839347,82.1771157,blood_bank,Chhattisgarh,BILASPUR,07752248300-1030/31
Ekta Blood Bank,22.0786225,82.1451386,blood_bank,Chhattisgarh,BILASPUR,
Chhattisgarh Insititute of Medical Sciences (CIMS) Blood Bank,22.0887206,82.1520212,blood_bank,Chhattisgarh,BILASPUR,07752221425; 07752230030
"Shri Rawatpura Sarkar Lok Kalyan Trust, Bilasa Blood Bank",22.0867223,82.1525095,blood_bank,Chhattisgarh,BILASPUR,7752656422
Bilaspur District Hospital Blood Bank,22.0741842,82.1584077,blood_bank,Chhattisgarh,BILASPUR,7752421898
Thawait Blood Bank,21.2468098,81.6415769,blood_bank,Chhattisgarh,RAIPUR,7714221709
District Hospital Blood Bank Baloda Bazar,21.6632098,82.1493121,blood_bank,Chhattisgarh,BALOD,
Asian Institute of Medical Sciences Blood Bank,28.426135,77.3000032,blood_bank,Haryana,FARIDABAD,01294253196; 01294253197
Jaypee Hospital's Blood Bank,28.5154352,77.3713553,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,1204582868
Yatharth Wellness Super Speciality Hospital and Heart Care's Blood Bank,28.5322074,77.3844391,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,
Prayag Hospital and Research Centre's Blood Bank,28.5636354,77.3654041,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,1204021900
Dr. Bhimrao Ambedkar Multi Specialty Hospital's Blood Bank,28.5766901,77.3372832,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,
Rotary Noida Research and Social Welfare Trust's Blood Bank,28.5769745,77.3393847,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,1204282685
Prakash Hospital's Blood Bank,28.5855604,77.3494846,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,1202505264
Metro Hospital and Heart Institute's Blood Bank,28.5974385,77.3379625,blood_bank,Uttar Pradesh,GAUTAM BUDDHA NAGAR,01202533491; 01202533489
"Yashoda Hospital and Research Centre Limited's Blood Bank , Kaushambi",28.6449809,77.3287484,blood_bank,Uttar Pradesh,GHAZIABAD,1204181900
District Hospital Blood Bank - Alirajpur,22.3119147,74.3552273,blood_bank,Madhya Pradesh,ALIRAJPUR,7394235504
District Hospital Blood Bank - Barwani,22.0343469,74.8997694,blood_bank,Madhya Pradesh,BARWANI,7290222025
Sahada Blood Bank - Shree Swami Samartha Vaidyakiya Shaikshanik and Sanshodhan Sanstha,21.5533473,74.4742759,blood_bank,Maharashtra,NANDURBAR,
Shahada Blood Bank (Whole Human Blood),21.5547842,74.472928,blood_bank,Maharashtra,DHULE,2565223446
Jankalyan Rakta Pedhi,21.3597342,74.2506748,blood_bank,Maharashtra,NANDURBAR,02564226934; 02564226935; 02564222226
"District General Hospital Blood Bank, Nandurbar",21.3386847,74.2344823,blood_bank,Maharashtra,NANDURBAR,02564202510; 02564210135; 02564226225; 02564210122
"General Hospital Blood Bank, Ahwa",20.7619351,73.6893421,blood_bank,Gujarat,DANG,2631220205
Smt. Puriben Popat Lakha Blood Bank,20.378896,72.924175,blood_bank,Gujarat,VALSAD,02602434600; 02602434601
"Nukem Blood Bank, Vapi",20.38179,72.9212916,blood_bank,Gujarat,VALSAD,02602430654; 02602400053; 02606638888
SBPP Cooperative Bank Foundation Blood Bank,20.5116118,72.9476161,blood_bank,Gujarat,VALSAD,2602374422
General Hospital and GMERS Medical College Blood Bank,20.5934901,72.9204521,blood_bank,Gujarat,VALSAD,02632251744; 02632251911
Valsad Raktdan Kendra,20.609704,72.9290995,blood_bank,Gujarat,VALSAD,02632242944; 02632253650
Surat Raktdan Kendra,21.1728519,72.8301099,blood_bank,Gujarat,SURAT,02612630114; 02612635533
Kumarpal Gandhi Blood Bank,21.6300477,72.9968266,blood_bank,Gujarat,BHARUCH,2646244530
"Indian Red Cross Society Blood Bank, Kapadwanj",23.0226211,73.0776832,blood_bank,Gujarat,KHEDA,2691263255
"General Hospital Blood Bank, Ahmedabad",23.0280519,72.6237971,blood_bank,Gujarat,AHMEDABAD,07922745770; 07922743935
"General Hospital Blood Bank, Morbi",22.8155408,70.8311373,blood_bank,Gujarat,RAJKOT,02822230538; 02822230203
G.G.Hospital Blood Bank,22.4785225,70.0641838,blood_bank,Gujarat,JAMNAGAR,2882661052
"Matrushri Meghbai Pramji Jetha Hospital and Research Centre, Bhuj",23.2329812,69.6625873,blood_bank,Gujarat,KACHCHH,02832231133; 02832231144
"General Hospital Blood Bank, Palanpur",24.1751325,72.4347195,blood_bank,Gujarat,Banaskantha,2742253083
"M. U. Pethani Voluntary Blood Bank, Palanpur",24.1721673,72.4372427,blood_bank,Gujarat,Banaskantha,02742246914;02742245899
GMERS Medical College Attach Sir Pratap General Hospital Blood Bank,23.5752689,72.9673585,blood_bank,Gujarat,Sabarkantha,02772246618; 02772241551
"Patel Voluntary Blood Bank, Modasa",23.4636092,73.2981902,blood_bank,Gujarat,Sabarkantha,
"Late N.H. Ramani Memorial Voluntary Blood Bank and Navchetan Pathology Lab, Modasa",23.4602089,73.2969765,blood_bank,Gujarat,Sabarkantha,02774247890; 02774243690
Samarth Raktdan Kendra,22.949292,73.6302437,blood_bank,Gujarat,Dahod,02673223139; 02673242514
"General Hospital Blood Bank, Godhra",22.7724657,73.6205435,blood_bank,Gujarat,Panchmahal,2672243192
"Raktdan Kendra Voluntary Blood Bank, Godhra",22.7621301,73.6090931,blood_bank,Gujarat,Panchmahal,02672650004; 02672242153
Kailash Cancer Hospital & Research Centre Blood Bank,22.2917941,73.3474678,blood_bank,Gujarat,VADODARA,02653961300; 02653961357
"Medical Care Centre Trust, Shri Jalaram Blood Bank, Vadodara",22.315035,73.1951679,blood_bank,Gujarat,VADODARA,2652464130
"Indu Blood Bank, Vadodara",22.3040969,73.1935506,blood_bank,Gujarat,VADODARA,02652437676; 02652411477
"S. S. G. Hospital's Blood Bank, Vadodara",22.3063178,73.1909287,blood_bank,Gujarat,VADODARA,2652424848
"Suraktam Blood Bank, Vadodara",22.3078849,73.1862053,blood_bank,Gujarat,VADODARA,02652363660; 02652225903
"Dhiraj General Blood Bank, Vadodara",22.2918549,73.3227499,blood_bank,Gujarat,VADODARA,02668225264; 02668245265; 02668245266
Bhailal Amin General Hospital Blood Bank,22.3254079,73.1631383,blood_bank,Gujarat,VADODARA,02652307038; 02652307039; 02652286666
GMERS Medical College and General Hospital Blood Bank,22.3136889,73.1479758,blood_bank,Gujarat,VADODARA,02652398008; 02656541395
"Indian Red Cross Society Blood Bank, Petlad",22.4768892,72.8037398,blood_bank,Gujarat,ANAND,2697222251
"Indian Red Cross Society Blood Bank, Anand",22.5545768,72.9603526,blood_bank,Gujarat,ANAND,02692243406; 02692268822
A.D. Gorwala Karamsad Blood Bank,22.5394906,72.890819,blood_bank,Gujarat,ANAND,02692228323; 02692228324
Indu Voluntary Blood Bank,22.5553793,72.961396,blood_bank,Gujarat,ANAND,2692259596
Muljibhai Patel Urological Hospital Blood Bank,22.6832023,72.8723614,blood_bank,Gujarat,KHEDA,02682520323; 02682520325
Jamnagar Voluntary Blood Bank,22.4618293,70.0719635,blood_bank,Gujarat,JAMNAGAR,02882673339; 02882541070
"Shiv Voluntary Blood Bank, Morbi",22.8120312,70.8274882,blood_bank,Gujarat,RAJKOT,2822292577
"Saurastra Voluntary Blood Bank, Rajkot",22.2993831,70.7759401,blood_bank,Gujarat,RAJKOT,2812450301
P.D.U. Medical College Blood Bank,22.3045944,70.7986638,blood_bank,Gujarat,RAJKOT,02812450385; 02812458337; 02812458338; 02812458339
"Nationality Development Foundation Blood Bank, Rajkot",22.2840012,70.7999606,blood_bank,Gujarat,RAJKOT,02812480043; 02812481717
Rajkot Voluntary Blood Bank and Research Centre,22.2868181,70.8006406,blood_bank,Gujarat,RAJKOT,2812234242
"Red Cross Blood Bank, Rajkot",22.2955204,70.7968305,blood_bank,Gujarat,RAJKOT,02812466260; 08866871717
"Nathani Voluntary Blood Bank, Rajkot",22.2942225,70.7902041,blood_bank,Gujarat,RAJKOT,02812480659; 02816522111
"General Hospital Blood Bank, Jamnagar",22.208627,69.6525492,blood_bank,Gujarat,JAMNAGAR,2833234704
Velammal Medical College Hospital and Reserach Institute Blood Bank,9.8870107,78.150529,blood_bank,Tamil Nadu,MADURAI,45225110033
Government Hospital Blood Bank - Aruppukottai,9.5025772,78.0970645,blood_bank,Tamil Nadu,VIRUDHUNAGAR,4566220264
Government Head Quarters Hospital Blood Bank,9.5881117,77.961735,blood_bank,Tamil Nadu,VIRUDHUNAGAR,4562244425
"Government Head Quarters Hospital Blood Bank, kovilpatti",9.1756554,77.8739121,blood_bank,Tamil Nadu,Thoothukudi (TUTICORIN),4632223106
Sudiksha Prabhu Hospital Blood Bank and Research Centre,9.17266,77.864643,blood_bank,Tamil Nadu,Thoothukudi (TUTICORIN),04632233939; 04632233828
Kartheek Nursing Home Blood Bank,8.703808,77.7385738,blood_bank,Tamil Nadu,TIRUNELVELI,04622530409; 04622530410; 04622531777
Tirunelveli Medical College Hospital Blood Bank,8.7117857,77.750676,blood_bank,Tamil Nadu,TIRUNELVELI,04622576878; 04622572615
Aarthi Hospital and Diagnostic Centre Blood Bank,8.7273059,77.7200344,blood_bank,Tamil Nadu,TIRUNELVELI,04622501363; 0462221346
Galaxy Hospital Blood Bank,8.7336607,77.7230975,blood_bank,Tamil Nadu,TIRUNELVELI,04622501951; 04622501955
Life Line Blood Bank Component and Research Centre,8.7298324,77.7194846,blood_bank,Tamil Nadu,TIRUNELVELI,4624560430
Shifa Hospitals Blood Bank,8.7284983,77.7122245,blood_bank,Tamil Nadu,TIRUNELVELI,04622323041; 04622323044; 04622333245
"Government Head Quarters Hospital Blood Bank, Tenkasi",8.9710892,77.3039594,blood_bank,Tamil Nadu,TIRUNELVELI,4633280138
Saveetha Medical College and Hospital Blood Bank (A unit of Saveetha Institute of Medical and Technical Sciences),13.0245862,80.015611,blood_bank,Tamil Nadu,KANCHIPURAM,4426810299
Karunya Hospital Blood Bank,12.5182195,78.2184908,blood_bank,Tamil Nadu,KRISHNAGIRI,4343235512
Government Headquarters Hospital Blood Bank,10.6042245,78.4373899,blood_bank,Tamil Nadu,TIRUCHIRAPPALLI,432260760
Simdega Sadar Hospital Blood Bank,22.6158134,84.5032351,blood_bank,Jharkhand,SIMDEGA,9905101190
Kiriburu Meghahatuburu General Hospital Blood Bank,22.1074178,85.2939731,blood_bank,Jharkhand,WEST SINGHBHUM,6596245025
TATA (TISCO) Hospital Blood bank,22.1471649,85.493972,blood_bank,Jharkhand,WEST SINGHBHUM,9234612775
"Central Hospital Blood Bank, Joda",22.0364777,85.4339308,blood_bank,Odisha,KENDUJHAR,6767272231
"Tisco Hospital Blood Bank, Kendujhar",22.0185829,85.4181164,blood_bank,Odisha,KENDUJHAR,6767272010
Civil Hospital Bhandara Blood Bank,21.1620116,79.6599448,blood_bank,Maharashtra,BHANDARA,7184250725
Christanand Education Society Blood Bank,20.6078412,79.855569,blood_bank,Maharashtra,CHANDRAPUR,07177272016; 07177271109
