name,lat,lng,type,state,district,phone
Traffic Police Chowky,19.163976,72.9374814,police_station,,,
Railway Police,28.8903772,76.5808731,police_station,,,
Police Station Shopian,33.7198072,74.8328069,police_station,,,
Police booth,11.9489571,79.8232023,police_station,,,
Police Station,28.8801395,76.5860752,police_station,,,
Gandhi Maidan Police Station,25.6156365,85.1484754,police_station,,,+91-0612-2673-519;+91-94318-22165
Nelamangala Traffic Police Station,13.0927242,77.391214,police_station,,,
Mangaldas Police Chowki,18.5339866,73.8789046,police_station,,,
Police Station,23.2438143,77.4107398,police_station,,,
4th APBn,26.1428801,91.7548577,police_station,,,
Police Station New Delhi Railway Station,28.6437003,77.2189266,police_station,,,
Kinhavali Police Station,19.3523005,73.4811619,police_station,,,
Park Street Police Station,22.5516265,88.3564067,police_station,,,
Police Post,28.635912,77.2222854,police_station,,,
Bhagaduttapur Police station,26.1338779,91.7666261,police_station,,,
Hill Palace Police Camp,9.9536223,76.360905,police_station,,,
Armed Reserve Police Parade Ground,9.9547228,76.3610281,police_station,,,
Paramathi velur police station,11.1098949,78.0096057,police_station,,,
"Police Station, Ghot",19.8154956,79.9847023,police_station,,,
Police Aid Post Kakkayam,11.5523281,75.8940241,police_station,,,
Jedarpalayam Police station,11.1496887,77.8921407,police_station,,,
Sinthee Police Station,22.6252145,88.3827397,police_station,,,
Kangeyam Police Station,11.0011411,77.562688,police_station,,,
police chowki,26.1445706,79.3360516,police_station,,,
Asif Nagar Traffic Police Station,17.3989925,78.4581018,police_station,,,
Police Post Majnu ka Tila,28.6965167,77.2270376,police_station,,,
Police Station,10.3828047,78.8189833,police_station,,,
Ghandinagar police station,9.6311246,76.5254446,police_station,,,+91 4812597210
Police Station,10.0741754,76.3002137,police_station,,,
Police Station,16.0732095,80.3292635,police_station,,,
Police Station Mauda,21.1456657,79.3972532,police_station,,,
police aid post,11.625669,75.6288086,police_station,,,
Police Station,25.7207227,94.0424353,police_station,,,
South Police Station,25.6531047,94.101648,police_station,,,
North Police Station,25.6757672,94.1093023,police_station,,,
CRPF Camp,25.7063586,94.107951,police_station,,,
Police Station Pul Prahladpur,28.5019105,77.2907092,police_station,,,
Sreekrishnapuram Police Station,10.8924652,76.396065,police_station,,,
"Police station,umerga",17.8359792,76.6296263,police_station,,,
Police Station,17.3276128,78.6027803,police_station,,,
Police Station Jakhan,30.3631301,78.0683109,police_station,,,
FRO Foreign Registration Office,26.7586151,83.377179,police_station,,,
Landespolizei,18.8129198,82.7133951,police_station,,,
T-11 Tiruninravur Police Station,13.1251137,80.0286037,police_station,,,
Bhagwangola Police Station,24.3287886,88.3092752,police_station,,,
Police Station,12.3065121,78.0736555,police_station,,,
Police Station Khyala,28.6517663,77.0963462,police_station,,,
Bishnupur Police Station,24.6189982,93.7617655,police_station,,,
Police Station,24.7206693,93.8423371,police_station,,,
Kwakeithel Police Station,24.7868004,93.9211534,police_station,,,
Police Station,17.035421,81.564054,police_station,,,
esuguralla palli police base,17.7427395,81.1773842,police_station,,,
Police Station,28.613379,77.3171717,police_station,,,
Kundapura Rural PS,13.574157,74.7726483,police_station,,,
Gangolli Police Station,13.6867426,74.6606408,police_station,,,
Amasebail Police Sration,13.6031114,74.9486202,police_station,,,
Hosangadi Check Post,13.7072031,74.9617886,police_station,,,
"Office of the Deputy Superintendent of Police, Kundapura.",13.6183635,74.691436,police_station,,,
"CPI Office, Byndoor",13.8672749,74.6264411,police_station,,,
Byndoor Police Station.,13.8673034,74.6268014,police_station,,,
Police Station,10.5562871,77.364906,police_station,,,
Durga Puri Police Station,28.6894132,77.2915327,police_station,,,
Police Post PSRI Hospital,28.5318943,77.2252646,police_station,,,
Police Chowki,28.6862014,77.2920281,police_station,,,
Ngopa Police Station,23.8817744,93.212806,police_station,,,8974488992
Bankapura Police Station,14.9149508,75.2707904,police_station,,,
Dobbespet Police Station,13.2307461,77.2425462,police_station,,,
Kumarapattanam ps,14.5212054,75.7864689,police_station,,,
Velhe Police Station,18.2912199,73.6369313,police_station,,,
Police Station Dabri,28.6131514,77.0860753,police_station,,Dwarka District,
McLeodganj Police Station,32.2382329,76.3126877,police_station,,,
Police Station Shahpur,32.2114438,76.1844593,police_station,,,
Lamka Police Station,24.346327,93.6998479,police_station,,,
POICE CHOUKI YEDSHI,18.3226857,75.9633233,police_station,,,
Police Station Rai,28.9398554,77.097789,police_station,,,
Sikandar bazaar police station,23.0181182,76.7218171,police_station,,,
"Police Station,Chadayamangalam",8.8705473,76.8701911,police_station,,,
Military border,30.5355032,79.5676071,police_station,,,
Checkpoint,30.3766607,78.4832423,police_station,,,
Checkpoint,30.3790471,78.4767657,police_station,,,
CCC police station,18.8699975,79.489937,police_station,,,
Police aid post,8.5098272,76.8889062,police_station,,,
Police Station,18.2920517,83.8973955,police_station,,,
l. police station,19.1941231,83.4104104,police_station,,,
Railway Police Force RPF,26.0976448,87.9486948,police_station,Bihar,Kishanganj,
Police Station,26.8476468,80.9396569,police_station,,,
Sayeedabad Assistant Commissioner's Police Office,17.3628131,78.5040109,police_station,,,040-27854713; 9490616380
Police Station,26.0636175,75.0224907,police_station,,,
Police Booth,27.0443577,88.2678559,police_station,,,
Baijnath Police Station,32.0417993,76.6407707,police_station,,,
Police Station Sakti,22.0235182,82.9599273,police_station,,,
Police Station,23.8343536,91.3664951,police_station,,,
Long Island Police station,12.3652645,92.9204595,police_station,,,
Pattamadai Police Station,8.6671909,77.5840969,police_station,,,
Chilkalguda Police Station,17.4303106,78.513215,police_station,,,
ಜಿಲ್ಲಾ ಸಶಸ್ತ್ರ ಮೀಸಲು ಪಡೆ,12.5184425,76.8837623,police_station,,,
Mandya rural police station,12.5193565,76.8846887,police_station,,,
Railway Police,13.0341367,80.2664405,police_station,,,
Cyber Crime,17.7213796,83.3187815,police_station,,,
Police Station,18.947264,79.0921743,police_station,,,
Kachiguda Traffic Police Station,17.382365,78.493562,police_station,,,91 40 2785 3776; 91 9490616084
Police Station Old Delhi Railway Station,28.6603874,77.2293263,police_station,,,
Pendurthi Police Station,17.8099057,83.207571,police_station,,,
Pamarru Police Station,16.3231409,80.9579194,police_station,,,
Police Station,18.5405603,77.8922376,police_station,,,
"Police Station, Sultanabad",18.5273746,79.3201659,police_station,,,
"Police Station, Nakrekal",17.1643548,79.4277445,police_station,,,
"Police Station, Ghanpur",18.3109524,79.8737196,police_station,,,
"Police Station, gadiguda",19.6144958,78.9107638,police_station,,,
District police head quarters,19.079745,78.361709,police_station,,,
"Police Station, Basanthnagar",18.7102414,79.4177344,police_station,,,
Tandur Police Station,17.2575705,77.588004,police_station,,,
Police Station,19.1103473,77.9623817,police_station,,,
Police Station,18.6245453,78.701116,police_station,,,
Vemulawada Police Station,18.46974,78.86433,police_station,,,
District Police Office,19.0799104,78.3620087,police_station,,,
Police Station,18.4689127,78.8657195,police_station,,,
Shahpur Police Station,15.8381587,74.5178764,police_station,,,
Police Station - Asifabad,19.359228,79.292346,police_station,,,
Peddapalli Police Station,18.6100408,79.3744828,police_station,,,
Gurrampod Police Station,16.865855,79.108171,police_station,,,
Police Station Yadagirigutta,17.5806992,78.9465849,police_station,,,
Kasipet Police Station,19.024097,79.481174,police_station,,,
ALER POLICE STATION,17.6445149,79.0471147,police_station,,,
Town Police Station,16.9223676,80.3629484,police_station,,,
Nakrekal Police Station,17.1645076,79.4278173,police_station,,,
Police Station,17.987851,79.45062,police_station,,,
Police Station,16.623267,77.84066,police_station,,,
Police Commissioner Office,15.8703385,74.5171926,police_station,,,
Police Booth,12.9931857,80.2674928,police_station,,,
Market Police Station,15.8624322,74.5197299,police_station,,,
Alagappapuram Police Station,10.0807228,78.7936167,police_station,,,
North Police Station,10.0754828,78.7791774,police_station,,,
Police Station,10.0790892,78.7804416,police_station,,,
Chakdaha Police Station,23.0766746,88.5280196,police_station,,,03473 242 022
Ghall Khurd Police Station,30.862404,74.8112781,police_station,,,
Police Station,10.0939554,78.7882948,police_station,,,
Janamaithri Police Station Aryanad,8.5799214,77.0865705,police_station,,,
Aalo Police Station,28.1731336,94.8000156,police_station,,,
"Police Station, Ranni",9.3748212,76.7783443,police_station,,,
Ranipool Women Police Station,27.2937855,88.5907823,police_station,,,
Police Checkpoint,34.0473686,77.9303581,police_station,,,
Police Boot Arithang,27.3316847,88.6102636,police_station,,,
Bomdila Police Station,27.2653513,92.4220829,police_station,,,
Police Station,26.9320929,75.8176035,police_station,,,
Nongmensong Police Outpost,25.5826709,91.9073519,police_station,,,
Rynjah Police Station,25.568294,91.9134234,police_station,,,
Lumdiengjri Police Station,25.5803352,91.8728956,police_station,,,
Police Station Vaishali Nagar,26.9153921,75.7355845,police_station,,,
Sodala Thana,26.9019038,75.7763672,police_station,,,
Kamshet Police Station,18.7624644,73.5590423,police_station,,,
Chitrakoot police Station,26.8994432,75.7342969,police_station,,,
Majuli Police Station,26.9447337,94.1645906,police_station,,,
Ramamurthy Nagar Police Station,13.0041876,77.6659393,police_station,,,
Cherthala Police station,9.6778979,76.3381305,police_station,,,
Darsi police station,15.7699308,79.6803751,police_station,,,
Atmakur police station,18.0757852,79.7381871,police_station,,,
"Police station,Ponmudi",8.7573835,77.1158427,police_station,,,
Police Station,18.6478898,73.8425166,police_station,,,
Tulsibari Police Out Post,26.5042854,91.5962308,police_station,,,
Check post - foreigners registration,24.8076074,93.111759,police_station,,,
Police Station,26.2653297,72.9927646,police_station,,,
"Border, no acces for foreigners",25.1746253,90.5215882,police_station,,,
Karni Vihar Police Station Jaipur,26.8967564,75.7331235,police_station,,,
"Police Station,Aranmula",9.3275543,76.6865235,police_station,,,
Coast Guard Store Depot,13.1188229,80.2974617,police_station,,,
Indian Army DB AREA,13.0757377,80.2775929,police_station,,,
Пляж Ботерфляй,15.0194861,74.0016182,police_station,,,
Jatwara highway police,26.8779888,76.2139782,police_station,,,
Ketti Village Police Station,11.3816825,76.7358475,police_station,,,
dysp ofiice,10.6496342,76.0706263,police_station,,,
permangalam police station,10.5701199,76.1637733,police_station,,,
"Police Station,Erumapetty",10.6808091,76.1657315,police_station,,,
Mathura Gate Police Station,27.2143147,77.5029671,police_station,,,
Office of the Circle Inspector of Police,10.6610816,76.2462231,police_station,,,
PCMC Police Station,18.639873,73.7950186,police_station,,,
district police office,17.0122305,81.8096406,police_station,,,
district police office,17.0159127,81.8083881,police_station,,,
choppadandi police station,18.5771922,79.1694695,police_station,,,
police station,16.6135921,79.2965445,police_station,,,
Police Station Badarpur,28.4937527,77.3037682,police_station,,,
District Police Office,17.0130179,81.8104798,police_station,,,
wadakancherry police station,10.6610555,76.2463901,police_station,,,
Peramangalam Police Station,10.5675569,76.1650492,police_station,,,
"Police Station,Gurvayoor Temple",10.5923399,76.0400258,police_station,,,
Tadepalligudem Town Police Station,16.814009,81.527257,police_station,,,
Police House,31.5173964,76.8846256,police_station,,,
Jeedimetla Police Station,17.50919,78.448492,police_station,,,
peringottukara police outpost,10.4168236,76.1347083,police_station,,,
Railway Protection Force Circle office,10.5157414,76.2083008,police_station,,,
"Traffic Police Station,Thrissur",10.5176429,76.2161952,police_station,,,
"Police Station,Guruvayoor",10.6059733,76.0761792,police_station,,,
"Police Station,Poovar",8.3190309,77.0698771,police_station,,,
Kirti Nagar Police Station,28.6402677,77.135379,police_station,,,
Badarpur Police Station,24.8695991,92.5570273,police_station,,,03843268122
Police Station Rasipuram,11.4617825,78.1847411,police_station,,Namakkal,
"Diatrict Police Station, Kallakurichi",11.7030001,78.9430882,police_station,,,
Awantipora Police Station,33.9112284,75.0180565,police_station,,,
"Police Station, Tral",33.9278727,75.1218595,police_station,,,
Police Station Vemsoor,17.1262688,80.7912344,police_station,,,
Kodangal police station,17.1079993,77.6261277,police_station,,,
Police Head Quarters,8.5061742,76.9625917,police_station,,,
Temple Police Station,9.2870953,79.3098772,police_station,,,
Nadial Police Station,22.5551465,88.2605445,police_station,,,
Fisheries Station,9.9735714,76.2442749,police_station,,,
West Police Station,10.958471,79.3748958,police_station,,,
Guskara Police station,23.4803741,87.7508192,police_station,,,
Vemula Police Station,14.3716487,78.3253251,police_station,,,
Police Chowki,22.9791531,69.7191669,police_station,,,
Mills colony police station,17.9667903,79.6036874,police_station,,,
Police Head Quarters,18.0098806,79.5590449,police_station,,,
Police Station,17.9574414,79.6015531,police_station,,,
"District Police Lines (DPL), Kulgam",33.6557308,75.0139935,police_station,,,
Police Station,17.0523456,79.2654298,police_station,,,
DSP office,17.5296566,78.2649702,police_station,,,
Police Station,17.5297092,78.264711,police_station,,,
Police Station,17.4628678,78.364221,police_station,,,
